# Title: February 1982 - January 1983 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
OK-121,Pittsburg County,Oklahoma,0,-0,65,0.01
OK-123,Pontotoc County,Oklahoma,0.07,0.07,69,0
OK-125,Pottawatomie County,Oklahoma,0.22,0.23,80,-0
OK-127,Pushmataha County,Oklahoma,-0.11,-0.07,65,-0.04
OK-129,Roger Mills County,Oklahoma,0.86,0.72,105,0.14
OK-131,Rogers County,Oklahoma,-0.18,-0.23,50,0.05
OK-133,Seminole County,Oklahoma,0.18,0.16,76,0.02
OK-135,Sequoyah County,Oklahoma,0.07,0.05,63,0.03
OK-137,Stephens County,Oklahoma,0.79,0.74,108,0.04
OK-139,Texas County,Oklahoma,-0.26,-0.34,46,0.08
OK-141,Tillman County,Oklahoma,0.59,0.52,99,0.07
OK-143,Tulsa County,Oklahoma,0.06,0.06,71,-0
OK-145,Wagoner County,Oklahoma,0,-0.01,60,0.01
OK-147,Washington County,Oklahoma,-0.18,-0.2,53,0.02
OK-149,Washita County,Oklahoma,0.64,0.48,92,0.16
OK-151,Woods County,Oklahoma,0.45,0.33,85,0.13
OK-153,Woodward County,Oklahoma,0.45,0.33,82,0.12
OR-001,Baker County,Oregon,1.46,1.45,128,0
OR-003,Benton County,Oregon,0.32,0.33,91,-0
OR-005,Clackamas County,Oregon,0.25,0.28,93,-0.03
OR-007,Clatsop County,Oregon,0.36,0.4,100,-0.03
OR-009,Columbia County,Oregon,0.55,0.58,108,-0.03
OR-011,Coos County,Oregon,0.36,0.39,98,-0.03
OR-013,Crook County,Oregon,1.32,1.32,124,0
OR-015,Curry County,Oregon,0.24,0.26,94,-0.02
OR-017,Deschutes County,Oregon,1.26,1.25,126,0.02
OR-019,Douglas County,Oregon,0.23,0.25,91,-0.03
OR-021,Gilliam County,Oregon,1.15,1.12,123,0.02
OR-023,Grant County,Oregon,1.59,1.56,127,0.03
OR-025,Harney County,Oregon,1.38,1.22,118,0.16
OR-027,Hood River County,Oregon,0.25,0.31,96,-0.06
OR-029,Jackson County,Oregon,0.35,0.34,99,0.01
OR-031,Jefferson County,Oregon,1.13,1.08,120,0.05
OR-033,Josephine County,Oregon,0.66,0.66,114,-0.01
OR-035,Klamath County,Oregon,0.85,0.83,116,0.02
OR-037,Lake County,Oregon,1.45,1.35,124,0.09
OR-039,Lane County,Oregon,0.39,0.39,95,0
OR-041,Lincoln County,Oregon,0.28,0.3,91,-0.02
OR-043,Linn County,Oregon,0.35,0.35,96,0
OR-045,Malheur County,Oregon,1.75,1.68,128,0.07
OR-047,Marion County,Oregon,0.24,0.27,89,-0.03
OR-049,Morrow County,Oregon,1.38,1.41,124,-0.03
OR-051,Multnomah County,Oregon,0.2,0.25,93,-0.05
OR-053,Polk County,Oregon,0.24,0.26,89,-0.02
OR-055,Sherman County,Oregon,1.1,1.02,117,0.08
OR-057,Tillamook County,Oregon,0.37,0.39,100,-0.02
OR-059,Umatilla County,Oregon,1.01,0.96,111,0.05
OR-061,Union County,Oregon,1.01,0.99,120,0.02
OR-063,Wallowa County,Oregon,0.95,0.89,118,0.06
OR-065,Wasco County,Oregon,0.76,0.71,111,0.05
OR-067,Washington County,Oregon,0.56,0.55,108,0.01
OR-069,Wheeler County,Oregon,1.27,1.25,123,0.02
OR-071,Yamhill County,Oregon,0.36,0.38,99,-0.02
PA-001,Adams County,Pennsylvania,-0.83,-0.89,16,0.05
PA-003,Allegheny County,Pennsylvania,-0.82,-0.87,16,0.04
PA-005,Armstrong County,Pennsylvania,-0.87,-0.9,15,0.03
PA-007,Beaver County,Pennsylvania,-0.59,-0.65,22,0.06
PA-009,Bedford County,Pennsylvania,-0.47,-0.48,30,0.01
PA-011,Berks County,Pennsylvania,-0.14,-0.16,49,0.02
PA-013,Blair County,Pennsylvania,-0.36,-0.3,47,-0.05
PA-015,Bradford County,Pennsylvania,-0.52,-0.53,26,0.01
PA-017,Bucks County,Pennsylvania,-0.3,-0.33,37,0.04
PA-019,Butler County,Pennsylvania,-0.72,-0.8,17,0.08
PA-021,Cambria County,Pennsylvania,-0.57,-0.51,24,-0.06
PA-023,Cameron County,Pennsylvania,-0.51,-0.52,34,0.01
PA-025,Carbon County,Pennsylvania,-0.13,-0.15,49,0.02
PA-027,Centre County,Pennsylvania,-0.34,-0.41,40,0.07
PA-029,Chester County,Pennsylvania,-0.21,-0.21,47,0
PA-031,Clarion County,Pennsylvania,-0.52,-0.53,31,0.01
PA-033,Clearfield County,Pennsylvania,-0.71,-0.69,28,-0.02
PA-035,Clinton County,Pennsylvania,-0.46,-0.48,33,0.02
PA-037,Columbia County,Pennsylvania,-0.33,-0.36,36,0.03
PA-039,Crawford County,Pennsylvania,-0.4,-0.4,34,0
PA-041,Cumberland County,Pennsylvania,-0.75,-0.83,19,0.08
PA-043,Dauphin County,Pennsylvania,-0.28,-0.29,39,0.01
PA-045,Delaware County,Pennsylvania,-0.3,-0.3,42,-0.01
PA-047,Elk County,Pennsylvania,-0.62,-0.6,29,-0.03
PA-049,Erie County,Pennsylvania,-0.08,-0.08,52,0
PA-051,Fayette County,Pennsylvania,-0.81,-0.77,21,-0.04
PA-053,Forest County,Pennsylvania,-0.74,-0.68,19,-0.06
PA-055,Franklin County,Pennsylvania,-0.93,-0.99,13,0.06
PA-057,Fulton County,Pennsylvania,-0.7,-0.74,20,0.03
PA-059,Greene County,Pennsylvania,-0.95,-0.95,11,0
PA-061,Huntingdon County,Pennsylvania,-0.32,-0.35,42,0.03
PA-063,Indiana County,Pennsylvania,-0.83,-0.81,18,-0.02
PA-065,Jefferson County,Pennsylvania,-0.86,-0.82,14,-0.03
PA-067,Juniata County,Pennsylvania,-0.48,-0.56,27,0.09
PA-069,Lackawanna County,Pennsylvania,-0.51,-0.48,31,-0.03
PA-071,Lancaster County,Pennsylvania,-0.36,-0.33,38,-0.02
PA-073,Lawrence County,Pennsylvania,-0.71,-0.74,20,0.04
PA-075,Lebanon County,Pennsylvania,-0.25,-0.25,41,-0
PA-077,Lehigh County,Pennsylvania,-0.06,-0.08,56,0.02
PA-079,Luzerne County,Pennsylvania,-0.36,-0.38,38,0.01
PA-081,Lycoming County,Pennsylvania,-0.78,-0.79,14,0.02
PA-083,McKean County,Pennsylvania,-0.5,-0.53,25,0.03
PA-085,Mercer County,Pennsylvania,-0.46,-0.49,32,0.03
PA-087,Mifflin County,Pennsylvania,-0.33,-0.43,36,0.1
PA-089,Monroe County,Pennsylvania,-0.32,-0.32,33,0
PA-091,Montgomery County,Pennsylvania,-0.24,-0.27,42,0.04
PA-093,Montour County,Pennsylvania,-0.48,-0.51,30,0.03
PA-095,Northampton County,Pennsylvania,-0.27,-0.27,39,0
PA-097,Northumberland County,Pennsylvania,-0.2,-0.24,41,0.04
PA-099,Perry County,Pennsylvania,-0.65,-0.7,22,0.05
PA-101,Philadelphia County,Pennsylvania,-0.27,-0.29,48,0.02
PA-103,Pike County,Pennsylvania,-0.58,-0.53,28,-0.05
PA-105,Potter County,Pennsylvania,-0.53,-0.58,22,0.05
PA-107,Schuylkill County,Pennsylvania,-0.08,-0.11,51,0.04
PA-109,Snyder County,Pennsylvania,-0.21,-0.29,42,0.08
PA-111,Somerset County,Pennsylvania,-0.88,-0.84,15,-0.04
PA-113,Sullivan County,Pennsylvania,-0.34,-0.34,35,-0
PA-115,Susquehanna County,Pennsylvania,-0.81,-0.82,14,0
PA-117,Tioga County,Pennsylvania,-0.69,-0.75,18,0.06
PA-119,Union County,Pennsylvania,-0.31,-0.36,37,0.05
PA-121,Venango County,Pennsylvania,-0.47,-0.52,32,0.05
PA-123,Warren County,Pennsylvania,-0.58,-0.53,25,-0.05
PA-125,Washington County,Pennsylvania,-1.2,-1.21,8,0
PA-127,Wayne County,Pennsylvania,-0.65,-0.6,22,-0.05
PA-129,Westmoreland County,Pennsylvania,-0.83,-0.77,18,-0.06
PA-131,Wyoming County,Pennsylvania,-0.51,-0.51,28,-0
PA-133,York County,Pennsylvania,-0.63,-0.64,25,0.01
RI-001,Bristol County,Rhode Island,0.39,0.39,91,0.01
RI-003,Kent County,Rhode Island,0.36,0.33,90,0.03
RI-005,Newport County,Rhode Island,0.29,0.25,79,0.04
RI-007,Providence County,Rhode Island,0.37,0.38,94,-0.01
RI-009,Washington County,Rhode Island,0.21,0.16,75,0.06
SC-001,Abbeville County,South Carolina,-0.03,-0.11,68,0.08
SC-003,Aiken County,South Carolina,-0.32,-0.38,46,0.06
SC-005,Allendale County,South Carolina,0,-0.02,71,0.02
SC-007,Anderson County,South Carolina,-0.02,-0.06,68,0.05
SC-009,Bamberg County,South Carolina,-0.32,-0.36,41,0.04
SC-011,Barnwell County,South Carolina,-0.42,-0.46,37,0.04
SC-013,Beaufort County,South Carolina,0.7,0.68,114,0.02
SC-015,Berkeley County,South Carolina,0.7,0.66,112,0.04
SC-017,Calhoun County,South Carolina,-0.47,-0.56,30,0.09
SC-019,Charleston County,South Carolina,0.57,0.6,107,-0.02
SC-021,Cherokee County,South Carolina,0.28,0.22,94,0.05
SC-023,Chester County,South Carolina,0.68,0.65,113,0.04
SC-025,Chesterfield County,South Carolina,0.61,0.55,107,0.05
SC-027,Clarendon County,South Carolina,-0.14,-0.24,54,0.11
SC-029,Colleton County,South Carolina,0.34,0.33,87,0.01
SC-031,Darlington County,South Carolina,0.69,0.6,104,0.09
SC-033,Dillon County,South Carolina,0.43,0.36,93,0.06
SC-035,Dorchester County,South Carolina,0.53,0.51,101,0.03
SC-037,Edgefield County,South Carolina,-0.43,-0.48,40,0.05
SC-039,Fairfield County,South Carolina,0.39,0.39,102,0.01
SC-041,Florence County,South Carolina,0.61,0.5,101,0.11
SC-043,Georgetown County,South Carolina,0.74,0.66,110,0.08
SC-045,Greenville County,South Carolina,0.25,0.18,82,0.07
SC-047,Greenwood County,South Carolina,-0.2,-0.27,60,0.07
SC-049,Hampton County,South Carolina,0.4,0.36,95,0.03
SC-051,Horry County,South Carolina,0.03,-0.04,64,0.07
SC-053,Jasper County,South Carolina,0.78,0.75,113,0.03
SC-055,Kershaw County,South Carolina,0.3,0.26,96,0.04
SC-057,Lancaster County,South Carolina,0.54,0.51,106,0.03
SC-059,Laurens County,South Carolina,0.12,0.05,72,0.07
SC-061,Lee County,South Carolina,0.41,0.31,95,0.09
SC-063,Lexington County,South Carolina,0.06,0.01,75,0.05
SC-065,McCormick County,South Carolina,-0.27,-0.36,52,0.09
SC-067,Marion County,South Carolina,0.27,0.17,85,0.09
SC-069,Marlboro County,South Carolina,0.35,0.38,95,-0.02
SC-071,Newberry County,South Carolina,0.53,0.5,103,0.03
SC-073,Oconee County,South Carolina,-0.03,-0.03,68,-0
SC-075,Orangeburg County,South Carolina,-0.36,-0.45,37,0.08
SC-077,Pickens County,South Carolina,0.2,0.18,82,0.02
SC-079,Richland County,South Carolina,0.22,0.16,88,0.05
SC-081,Saluda County,South Carolina,-0.21,-0.26,56,0.05
SC-083,Spartanburg County,South Carolina,0.27,0.18,82,0.09
SC-085,Sumter County,South Carolina,0.02,-0.09,71,0.1
SC-087,Union County,South Carolina,0.27,0.23,89,0.04
SC-089,Williamsburg County,South Carolina,0.71,0.64,112,0.07
SC-091,York County,South Carolina,0.56,0.5,106,0.05
SD-003,Aurora County,South Dakota,1.38,1.23,112,0.15
SD-005,Beadle County,South Dakota,1.04,0.73,96,0.31
SD-007,Bennett County,South Dakota,1.91,1.54,113,0.37
SD-009,Bon Homme County,South Dakota,1.3,1.09,109,0.21
SD-011,Brookings County,South Dakota,0.95,0.8,97,0.16
SD-013,Brown County,South Dakota,-0.08,-0.52,35,0.44
SD-015,Brule County,South Dakota,1.83,1.68,122,0.15
SD-017,Buffalo County,South Dakota,1.66,1.42,115,0.24
SD-019,Butte County,South Dakota,2.66,2.41,128,0.25
SD-021,Campbell County,South Dakota,0.4,0.18,71,0.22
SD-023,Charles Mix County,South Dakota,1.44,1.26,114,0.18
SD-025,Clark County,South Dakota,0.63,0.2,71,0.43
SD-027,Clay County,South Dakota,0.81,0.55,93,0.26
SD-029,Codington County,South Dakota,0.25,-0.03,60,0.28
SD-031,Corson County,South Dakota,0.88,0.7,94,0.19
SD-033,Custer County,South Dakota,1.68,1.18,110,0.5
SD-035,Davison County,South Dakota,1.25,1.02,111,0.23
SD-037,Day County,South Dakota,-0.09,-0.5,34,0.41
SD-039,Deuel County,South Dakota,0.98,0.78,101,0.2
SD-041,Dewey County,South Dakota,1.91,1.73,122,0.17
SD-043,Douglas County,South Dakota,1.33,1.12,108,0.21
SD-045,Edmunds County,South Dakota,0.71,0.35,81,0.36
SD-047,Fall River County,South Dakota,1.61,1.1,104,0.5
SD-049,Faulk County,South Dakota,0.62,0.3,80,0.32
SD-051,Grant County,South Dakota,-0.19,-0.48,33,0.29
SD-053,Gregory County,South Dakota,1.67,1.52,121,0.16
SD-055,Haakon County,South Dakota,2.65,2.4,129,0.24
SD-057,Hamlin County,South Dakota,0.95,0.71,100,0.25
SD-059,Hand County,South Dakota,0.93,0.7,94,0.22
SD-061,Hanson County,South Dakota,1.12,0.86,103,0.26
SD-063,Harding County,South Dakota,2.83,2.69,129,0.13
SD-065,Hughes County,South Dakota,1.91,1.75,122,0.17
SD-067,Hutchinson County,South Dakota,1.51,1.25,116,0.26
SD-069,Hyde County,South Dakota,1.37,1.16,110,0.21
SD-071,Jackson County,South Dakota,2.37,2.06,125,0.31
SD-073,Jerauld County,South Dakota,1.38,1.19,112,0.19
SD-075,Jones County,South Dakota,2.41,2.18,126,0.23
SD-077,Kingsbury County,South Dakota,1.18,0.92,105,0.26
SD-079,Lake County,South Dakota,1.47,1.31,116,0.16
SD-081,Lawrence County,South Dakota,2.03,1.71,123,0.31
SD-083,Lincoln County,South Dakota,1.11,0.94,111,0.17
SD-085,Lyman County,South Dakota,1.84,1.61,118,0.23
SD-087,McCook County,South Dakota,1.45,1.22,116,0.22
SD-089,McPherson County,South Dakota,0.29,-0.05,58,0.34
SD-091,Marshall County,South Dakota,-0.38,-0.8,22,0.41
SD-093,Meade County,South Dakota,2.51,2.15,126,0.36
SD-095,Mellette County,South Dakota,2.02,1.82,127,0.2
SD-097,Miner County,South Dakota,1.27,1.04,105,0.22
SD-099,Minnehaha County,South Dakota,1.74,1.61,124,0.13
SD-101,Moody County,South Dakota,1.45,1.32,115,0.13
SD-102,Oglala Lakota County,South Dakota,1.29,0.8,97,0.49
SD-103,Pennington County,South Dakota,2.55,2.14,127,0.41
SD-105,Perkins County,South Dakota,2.14,1.89,127,0.24
SD-107,Potter County,South Dakota,0.97,0.71,96,0.26
SD-109,Roberts County,South Dakota,-0.43,-0.75,24,0.32
SD-111,Sanborn County,South Dakota,1.17,0.98,105,0.2
SD-115,Spink County,South Dakota,0.5,0.12,65,0.38
SD-117,Stanley County,South Dakota,2.35,2.14,126,0.21
SD-119,Sully County,South Dakota,1.67,1.48,117,0.19
SD-121,Todd County,South Dakota,1.96,1.7,123,0.26
SD-123,Tripp County,South Dakota,1.99,1.8,125,0.18
SD-125,Turner County,South Dakota,1.52,1.29,118,0.23
SD-127,Union County,South Dakota,0.79,0.54,91,0.25
SD-129,Walworth County,South Dakota,0.77,0.53,88,0.24
SD-135,Yankton County,South Dakota,1.07,0.77,101,0.3
SD-137,Ziebach County,South Dakota,2.33,2.05,124,0.28
TN-001,Anderson County,Tennessee,-0.14,-0.22,50,0.08
TN-003,Bedford County,Tennessee,-0.04,-0.09,53,0.05
TN-005,Benton County,Tennessee,0.21,0.19,79,0.02
TN-007,Bledsoe County,Tennessee,0.04,-0.02,68,0.05
TN-009,Blount County,Tennessee,0.56,0.51,100,0.05
TN-011,Bradley County,Tennessee,-0.19,-0.18,52,-0
TN-013,Campbell County,Tennessee,0.02,-0.08,64,0.1
TN-015,Cannon County,Tennessee,0.41,0.37,85,0.04
TN-017,Carroll County,Tennessee,-0.06,-0.02,65,-0.04
TN-019,Carter County,Tennessee,0.55,0.49,97,0.06
TN-021,Cheatham County,Tennessee,0.05,0.04,71,0.01
TN-023,Chester County,Tennessee,0.28,0.31,88,-0.04
TN-025,Claiborne County,Tennessee,0.35,0.23,80,0.12
TN-027,Clay County,Tennessee,0.52,0.51,101,0
TN-029,Cocke County,Tennessee,0.3,0.22,78,0.08
TN-031,Coffee County,Tennessee,-0.15,-0.19,47,0.04
TN-033,Crockett County,Tennessee,-0.08,-0.03,65,-0.06
TN-035,Cumberland County,Tennessee,0.33,0.3,81,0.02
TN-037,Davidson County,Tennessee,0.29,0.28,80,0.02
TN-039,Decatur County,Tennessee,-0.18,-0.21,49,0.03
TN-041,DeKalb County,Tennessee,0.45,0.43,89,0.02
TN-043,Dickson County,Tennessee,0.1,0.09,76,0.01
TN-045,Dyer County,Tennessee,-0.24,-0.22,47,-0.02
TN-047,Fayette County,Tennessee,0.37,0.4,95,-0.03
TN-049,Fentress County,Tennessee,0.32,0.28,79,0.04
TN-051,Franklin County,Tennessee,-0.24,-0.25,46,0.01
TN-053,Gibson County,Tennessee,-0.21,-0.15,52,-0.06
TN-055,Giles County,Tennessee,-0.08,-0.09,61,0.01
TN-057,Grainger County,Tennessee,0.21,0.08,70,0.13
TN-059,Greene County,Tennessee,0.28,0.19,72,0.09
TN-061,Grundy County,Tennessee,-0.48,-0.49,31,0.02
TN-063,Hamblen County,Tennessee,0.19,0.08,68,0.1
TN-065,Hamilton County,Tennessee,-0.1,-0.07,62,-0.03
TN-067,Hancock County,Tennessee,0.49,0.4,90,0.09
TN-069,Hardeman County,Tennessee,0.36,0.39,92,-0.03
TN-071,Hardin County,Tennessee,0.19,0.17,82,0.02
TN-073,Hawkins County,Tennessee,0.54,0.47,94,0.07
TN-075,Haywood County,Tennessee,0.04,0.09,74,-0.05
TN-077,Henderson County,Tennessee,-0.09,-0.05,59,-0.03
TN-079,Henry County,Tennessee,0.26,0.25,83,0.01
TN-081,Hickman County,Tennessee,0.01,-0.01,67,0.02
TN-083,Houston County,Tennessee,0.46,0.47,94,-0.01
TN-085,Humphreys County,Tennessee,0.12,0.11,76,0.01
TN-087,Jackson County,Tennessee,0.88,0.88,120,0.01
TN-089,Jefferson County,Tennessee,0.43,0.33,82,0.1
TN-091,Johnson County,Tennessee,0.52,0.49,102,0.03
TN-093,Knox County,Tennessee,0.55,0.46,93,0.08
TN-095,Lake County,Tennessee,-0.16,-0.14,52,-0.02
TN-097,Lauderdale County,Tennessee,0.14,0.16,82,-0.02
TN-099,Lawrence County,Tennessee,0.19,0.14,74,0.05
TN-101,Lewis County,Tennessee,-0.03,-0.1,59,0.07
TN-103,Lincoln County,Tennessee,-0.19,-0.21,48,0.02
TN-105,Loudon County,Tennessee,0.5,0.47,96,0.03
TN-107,McMinn County,Tennessee,-0.09,-0.09,63,0
TN-109,McNairy County,Tennessee,0.42,0.42,95,-0
TN-111,Macon County,Tennessee,0.34,0.34,90,-0
TN-113,Madison County,Tennessee,0.06,0.12,76,-0.06
TN-115,Marion County,Tennessee,-0.25,-0.23,46,-0.02
TN-117,Marshall County,Tennessee,-0.33,-0.36,38,0.02
TN-119,Maury County,Tennessee,-0.23,-0.23,49,0
TN-121,Meigs County,Tennessee,-0.02,-0.04,64,0.02
TN-123,Monroe County,Tennessee,0.17,0.18,80,-0.01
TN-125,Montgomery County,Tennessee,0.36,0.35,89,0.01
TN-127,Moore County,Tennessee,-0.09,-0.13,53,0.04
TN-129,Morgan County,Tennessee,0.36,0.33,82,0.03
TN-131,Obion County,Tennessee,-0.13,-0.09,60,-0.04
TN-133,Overton County,Tennessee,0.31,0.3,82,0.01
TN-135,Perry County,Tennessee,-0.16,-0.23,51,0.07
TN-137,Pickett County,Tennessee,0.34,0.29,86,0.05
TN-139,Polk County,Tennessee,0.02,0.04,67,-0.01
TN-141,Putnam County,Tennessee,0.23,0.21,78,0.02
TN-143,Rhea County,Tennessee,0.1,0.07,73,0.03
TN-145,Roane County,Tennessee,0.23,0.19,78,0.04
TN-147,Robertson County,Tennessee,-0.19,-0.18,48,-0.01
TN-149,Rutherford County,Tennessee,0.32,0.27,82,0.05
TN-151,Scott County,Tennessee,0.66,0.59,98,0.06
TN-153,Sequatchie County,Tennessee,-0.12,-0.14,55,0.02
TN-155,Sevier County,Tennessee,0.64,0.55,95,0.1
TN-157,Shelby County,Tennessee,0.8,0.81,116,-0.01
TN-159,Smith County,Tennessee,0.66,0.66,109,0.01
TN-161,Stewart County,Tennessee,0.65,0.67,99,-0.02
TN-163,Sullivan County,Tennessee,1.23,1.14,125,0.09
TN-165,Sumner County,Tennessee,0.11,0.09,70,0.01
TN-167,Tipton County,Tennessee,0.44,0.45,99,-0.01
TN-169,Trousdale County,Tennessee,0.35,0.34,91,0.01
TN-171,Unicoi County,Tennessee,0.46,0.41,97,0.05
TN-173,Union County,Tennessee,-0.18,-0.31,44,0.13
TN-175,Van Buren County,Tennessee,-0.13,-0.19,51,0.05
TN-177,Warren County,Tennessee,-0.35,-0.38,40,0.03
TN-179,Washington County,Tennessee,0.95,0.86,113,0.09
TN-181,Wayne County,Tennessee,0.05,0.01,72,0.05
TN-183,Weakley County,Tennessee,-0.09,-0.05,62,-0.04
TN-185,White County,Tennessee,0.1,0.08,66,0.02
TN-187,Williamson County,Tennessee,0.17,0.16,78,0.01
TN-189,Wilson County,Tennessee,0.58,0.54,105,0.03
TX-001,Anderson County,Texas,-0.09,-0.09,64,0
TX-003,Andrews County,Texas,-0.03,-0.06,71,0.03
TX-005,Angelina County,Texas,0.66,0.64,103,0.03
TX-007,Aransas County,Texas,-0.69,-0.68,33,-0.01
TX-009,Archer County,Texas,0.98,1.01,119,-0.03
TX-011,Armstrong County,Texas,-0.46,-0.57,46,0.12
TX-013,Atascosa County,Texas,-0.1,-0.06,71,-0.04
TX-015,Austin County,Texas,-0,0.03,72,-0.03
TX-017,Bailey County,Texas,-0.12,-0.22,57,0.11
TX-019,Bandera County,Texas,-0.33,-0.33,51,0
TX-021,Bastrop County,Texas,-0.3,-0.26,56,-0.04
TX-023,Baylor County,Texas,0.95,0.97,113,-0.02
TX-025,Bee County,Texas,-0.37,-0.37,54,0
TX-027,Bell County,Texas,-0.27,-0.26,55,-0.02
TX-029,Bexar County,Texas,-0.5,-0.45,44,-0.05
TX-031,Blanco County,Texas,-0.29,-0.22,59,-0.06
TX-033,Borden County,Texas,0.35,0.26,90,0.09
TX-035,Bosque County,Texas,0.09,0.13,77,-0.03
TX-037,Bowie County,Texas,0.34,0.34,86,-0
TX-039,Brazoria County,Texas,-0.11,-0.1,57,-0
TX-041,Brazos County,Texas,0.08,0.1,70,-0.02
TX-043,Brewster County,Texas,0.1,0.15,84,-0.04
TX-045,Briscoe County,Texas,0.25,0.07,81,0.18
TX-047,Brooks County,Texas,-0.48,-0.44,50,-0.04
TX-049,Brown County,Texas,0.55,0.55,97,-0
TX-051,Burleson County,Texas,0.16,0.19,74,-0.02
TX-053,Burnet County,Texas,-0.05,-0.02,72,-0.03
TX-055,Caldwell County,Texas,-0.45,-0.44,46,-0.01
TX-057,Calhoun County,Texas,-0.1,-0.05,69,-0.06
TX-059,Callahan County,Texas,0.42,0.43,93,-0.01
TX-061,Cameron County,Texas,-0.37,-0.32,52,-0.05
TX-063,Camp County,Texas,0.01,0.08,74,-0.07
TX-065,Carson County,Texas,0.14,0.02,74,0.12
TX-067,Cass County,Texas,0.01,0.01,73,0
TX-069,Castro County,Texas,-0.02,-0.21,59,0.2
TX-071,Chambers County,Texas,0.03,0.04,69,-0.01
TX-073,Cherokee County,Texas,0.17,0.15,85,0.01
TX-075,Childress County,Texas,0.11,-0.07,69,0.18
TX-077,Clay County,Texas,0.99,1.04,117,-0.05
TX-079,Cochran County,Texas,0.01,-0.06,73,0.07
TX-081,Coke County,Texas,1.02,1.02,115,-0
TX-083,Coleman County,Texas,0.5,0.51,98,-0.01
TX-085,Collin County,Texas,0.73,0.74,104,-0.02
TX-087,Collingsworth County,Texas,0.18,-0.02,71,0.21
TX-089,Colorado County,Texas,-0.17,-0.14,64,-0.03
TX-091,Comal County,Texas,-0.63,-0.56,40,-0.08
TX-093,Comanche County,Texas,0.7,0.73,106,-0.03
TX-095,Concho County,Texas,0.48,0.48,95,-0
TX-097,Cooke County,Texas,0.7,0.7,101,-0
TX-099,Coryell County,Texas,-0.17,-0.15,59,-0.02
TX-101,Cottle County,Texas,0.54,0.42,97,0.12
TX-103,Crane County,Texas,-0.44,-0.45,48,0.01
TX-105,Crockett County,Texas,-0.4,-0.4,47,0
TX-107,Crosby County,Texas,1.32,1.25,111,0.07
TX-109,Culberson County,Texas,-0.09,-0.11,68,0.02
TX-111,Dallam County,Texas,0.57,0.4,95,0.16
TX-113,Dallas County,Texas,0.44,0.47,93,-0.03
TX-115,Dawson County,Texas,-0.02,-0.11,68,0.09
TX-117,Deaf Smith County,Texas,0.12,-0.03,75,0.15
TX-119,Delta County,Texas,0.53,0.6,99,-0.07
TX-121,Denton County,Texas,0.88,0.87,106,0.01
TX-123,DeWitt County,Texas,-0.1,-0.12,69,0.02
TX-125,Dickens County,Texas,0.85,0.77,105,0.08
TX-127,Dimmit County,Texas,-0.22,-0.12,73,-0.1
TX-129,Donley County,Texas,0.25,0.05,81,0.2
TX-131,Duval County,Texas,-0.61,-0.58,45,-0.03
TX-133,Eastland County,Texas,0.49,0.5,93,-0.02
TX-135,Ector County,Texas,-0.18,-0.17,63,-0.02
TX-137,Edwards County,Texas,-0.13,-0.15,62,0.02
TX-139,Ellis County,Texas,-0.1,-0.06,57,-0.04
TX-141,El Paso County,Texas,-0.13,-0.14,67,0.02
TX-143,Erath County,Texas,0.72,0.77,105,-0.05
TX-145,Falls County,Texas,-0.43,-0.41,36,-0.02
TX-147,Fannin County,Texas,0.86,0.88,116,-0.02
TX-149,Fayette County,Texas,-0.42,-0.38,49,-0.04
TX-151,Fisher County,Texas,0.96,0.95,108,0
TX-153,Floyd County,Texas,0.49,0.34,98,0.15
TX-155,Foard County,Texas,0.45,0.38,89,0.08
TX-157,Fort Bend County,Texas,-0.3,-0.31,47,0.02
TX-159,Franklin County,Texas,0.21,0.29,86,-0.08
TX-161,Freestone County,Texas,-0.08,-0.06,60,-0.02
TX-163,Frio County,Texas,-0.13,-0.07,73,-0.06
TX-165,Gaines County,Texas,0.26,0.18,85,0.08
TX-167,Galveston County,Texas,-0.08,-0.1,60,0.01
TX-169,Garza County,Texas,0.92,0.85,103,0.07
TX-171,Gillespie County,Texas,-0.49,-0.47,42,-0.03
TX-173,Glasscock County,Texas,-0.05,-0.1,68,0.04
TX-175,Goliad County,Texas,-0.38,-0.36,52,-0.02
TX-177,Gonzales County,Texas,-0.53,-0.54,43,0.01
TX-179,Gray County,Texas,0.89,0.71,108,0.18
TX-181,Grayson County,Texas,0.82,0.81,109,0
TX-183,Gregg County,Texas,-0.01,0.05,78,-0.06
TX-185,Grimes County,Texas,0.1,0.13,74,-0.03
TX-187,Guadalupe County,Texas,-0.65,-0.59,37,-0.05
TX-189,Hale County,Texas,0.25,0.1,87,0.15
TX-191,Hall County,Texas,0.12,-0.1,70,0.22
TX-193,Hamilton County,Texas,0.41,0.43,91,-0.03
TX-195,Hansford County,Texas,-0.24,-0.35,46,0.11
TX-197,Hardeman County,Texas,0.35,0.25,89,0.1
TX-199,Hardin County,Texas,0.39,0.43,91,-0.04
TX-201,Harris County,Texas,-0.23,-0.24,51,0.01
TX-203,Harrison County,Texas,-0.05,-0.06,62,0.01
TX-205,Hartley County,Texas,0.92,0.79,109,0.13
TX-207,Haskell County,Texas,1,1.05,114,-0.05
TX-209,Hays County,Texas,-0.6,-0.55,40,-0.05
TX-211,Hemphill County,Texas,0.73,0.58,102,0.15
